A,B,timestamp,marker,i
1.129690668609888,-0.7199291283161068,826905.1822493336,calib-begin,0
0.1712829957508619,-0.6193160713567398,826910.0908509151,imag_grasp,1
-0.9028983938136955,-0.05478781605388282,826914.9907265966,imag_release,2
-1.7303741581106484,0.678111748477958,826919.9005014782,imag_grasp,3
-2.1197852217824473,1.2112824124401964,826924.8080329597,imag_release,4
-2.104577320956903,1.2727246870508724,826929.6903697413,imag_grasp,5
-1.881249594626554,0.8014243872061423,826934.5813494229,imag_release,6
-1.670218487554939,-0.04081533229873664,826939.4689754044,imag_grasp,7
-1.5748008537544191,-0.9576219387461151,826944.3470671861,imag_release,8
-1.5196125582552482,-1.6586580995623375,826949.2475299676,imag_grasp,9
-1.2913435884064817,-1.978791509523852,826954.1516940491,imag_release,10
-0.6719557319716507,-1.9235857455216676,826959.0496846307,imag_grasp,11
0.40852679131575886,-1.6302303481873062,826963.9403610122,imag_release,12
1.7848436733105708,-1.271366745157406,826968.8508791937,imag_grasp,13
3.0843926808852493,-0.9611481530818704,826973.7848096752,imag_release,14
3.8696949551640096,-0.712006080545275,826978.7001678566,imag_grasp,15
3.8284241287965908,-0.4575680621461869,826983.5883434382,imag_release,16
2.9237174816232283,-0.12430127227335316,826988.3634268203,imag_grasp,17
1.4324836722604544,0.29838957123069815,826993.0723880025,imag_release,18
-0.15380634737000734,0.7301795921482218,826997.8107354847,imag_grasp,19
-1.3262135771091597,1.032877165381573,827002.5517498668,imag_release,20
-1.7579050361364228,1.0883757298983603,827007.284613849,imag_grasp,21
-1.4316083467138534,0.8730551983208968,827012.055212131,imag_release,22
-0.625846298011744,0.48911182169833634,827016.807258413,imag_grasp,23
0.21814812721914012,0.13043821122607155,827021.5315537953,imag_release,24
0.6931042424077516,-0.004709909217593144,827026.2609537775,imag_grasp,25
0.5908976685462396,0.18960070910345994,827030.9937603597,imag_release,26
-0.027331620934290722,0.6681490830750191,827035.7122780419,imag_grasp,27
-0.8807921887963162,1.2445196840986315,827040.433547924,imag_release,28
-1.607840287258061,1.6680195547051564,827045.1692667062,imag_grasp,29
-1.9179211822349107,1.73096787113581,827049.9110958885,imag_release,30
-1.6933404555844833,1.3609149004328875,827054.6430190706,imag_grasp,31
-1.010809898953532,0.6550362459754678,827059.3677817528,imag_release,32
-0.08922921186680384,-0.15968239081214497,827064.094670735,imag_grasp,33
0.8058977599195214,-0.8189208045063225,827068.8307702172,imag_release,34
1.443694524072714,-1.1260623540906822,827073.5410765994,imag_grasp,35
1.6755706863639535,-1.0242582542928336,827078.2837361816,imag_release,36
1.443825753088668,-0.6096162793779148,827083.0132991638,imag_grasp,37
0.7751457893017292,-0.08217042137296278,827087.7402673459,imag_release,38
-0.22475215035126195,0.33779632702145107,827092.498798528,imag_grasp,39
-1.3731008798554445,0.49292269621046586,827097.24372111,imag_release,40
-2.4225043700762026,0.33826054711743375,827101.9595034923,imag_grasp,41
-3.098345577063229,-0.05980394305761111,827106.7066161744,imag_release,42
-3.1732822367864744,-0.5662733490144615,827111.4323042566,imag_grasp,43
-2.556912482739331,-1.0376331523730544,827116.1709440388,imag_release,44
-1.3585236740523958,-1.374068388047456,827120.893540921,imag_grasp,45
0.1180003401993466,-1.5427497315576837,827125.6305658033,imag_release,46
1.4630329693697766,-1.5692221063638343,827130.3497743855,imag_grasp,47
2.307052371212283,-1.5040314545863973,827135.0781433675,imag_release,48
2.4694559444640998,-1.3901021707025967,827139.8185676498,imag_grasp,49
2.0316074326660187,-1.2429502840457973,827144.5786615317,imag_release,50
1.2981356438388176,-1.0544857143094915,827149.3069683139,imag_grasp,51
0.6583750460816208,-0.8104155251005846,827154.0383078961,imag_release,52
0.4030513487271259,-0.5121196774520396,827158.7711019783,imag_grasp,53
0.5888508861184352,-0.1869999369838745,827163.5213365605,imag_release,54
1.0177993187268533,0.12260416108786394,827168.2385833426,imag_grasp,55
1.3421588731134968,0.3832936244681506,827183.1175775866,imag_release,56
1.2488978407836004,0.5942701217791687,827197.9873559306,imag_grasp,57
0.6316125902401158,0.795168129027478,827202.7146670128,imag_release,58
-0.333820932489622,1.048929334882682,827207.4283844951,imag_grasp,59
-1.2613703351609036,1.4041879089849714,827212.1913371772,imag_release,60
-1.7295529688873874,1.8541446941853927,827216.9350479592,imag_grasp,61
-1.484447884604626,2.3182664723492836,827221.6738302414,imag_release,62
-0.5740815836561974,2.656621314739633,827226.4261950235,imag_grasp,63
0.6575117527302164,2.718479245465493,827231.1923135056,imag_release,64
1.7106152475460552,2.4077143108649643,827235.9190160878,imag_grasp,65
2.1358656621494863,1.7329222711391186,827240.6456303699,imag_release,66
1.723123647262924,0.8156984603613543,827245.396845952,imag_grasp,67
0.5835589286002951,-0.14724122780827975,827250.1302803342,imag_release,68
-0.9028825557555421,-0.9572917216259722,827254.8610738163,imag_grasp,69
-2.2464830766943074,-1.4890486736811779,827259.5940969986,imag_release,70
-3.031550285028767,-1.7318534651369144,827264.3383036806,imag_grasp,71
-1.9313249303377409,-0.9111512446284583,827269.0665551628,imag_release,72
1.3614283410069825,0.5015695636937962,827273.801654445,imag_grasp,73
-0.7525680412128573,-0.09961232472478548,827278.5106845273,imag_release,74
-0.16637366928455333,-0.4575705759710863,827283.2228898095,imag_grasp,75
-1.0715973051695635,-0.10411858041162679,827287.9444865917,imag_release,76
0.9923309577259314,-1.1052920382157472,827292.663509374,imag_grasp,77
-3.294443030589565,0.3870106471063963,827297.3765775561,imag_release,78
1.3064510185210712,-0.3160053256335862,827302.0861636385,imag_grasp,79
0.6514604995552302,0.21324523817063534,827306.8490272205,imag_release,80
2.8610032287797664,-0.44456794732048505,827311.5567100027,imag_grasp,81
0.3611083762396865,-0.95506074705808,827316.298815085,imag_release,82
-1.656523426064772,0.13664622351302233,827321.054332867,imag_grasp,83
-0.9777263841646199,-1.8721542556641486,827325.7884158492,imag_release,84
0.06258245781463112,-0.4690675353562588,827330.4748734315,imag_grasp,85
-1.668088221445584,1.3323484936211292,827335.2028315137,imag_release,86
0.07951717625731827,0.8213752642223132,827339.9654048957,imag_grasp,87
-2.9298982880597104,-0.27714556698986115,827344.7165507778,imag_release,88
0.674126467596762,0.548287834477097,827349.45132446,imag_grasp,89
4.1628947727897305,3.751584306420978,827354.1694371423,imag_release,90
-2.045585390189114,-1.7557201533276272,827358.8911987245,imag_grasp,91
1.4621573144335247,-1.4447965888368162,827363.6434686066,imag_release,92
-3.498325883574266,-0.5288026055021948,827368.3528310889,imag_grasp,93
-0.9791835501892006,0.3391355249786179,827373.0719868711,imag_release,94
0.8119197714407708,1.9573823756203725,827377.7980990532,imag_grasp,95
-0.06090964712062621,-2.030455962801876,827382.5165970355,imag_release,96
-4.370750560247908,-0.38475952479240644,827387.2790134175,imag_grasp,97
1.3305264823010474,-0.3755928596360076,827392.0159559997,imag_release,98
0.0933495128982339,-0.6145776756707205,827396.7444243819,imag_grasp,99
4.840114362369836,0.33223992820170734,827401.4573946641,imag_release,100
2.4513992754371365,0.8287281850808259,827406.1717560464,imag_grasp,101
0.7184378916911898,0.3947241301652199,827410.8954410286,imag_release,102
2.3616239217387607,0.2444444975088845,827415.6175915108,imag_grasp,103
0.47084999345310846,0.8375613170318339,827420.3275085931,imag_release,104
-0.6986790699454607,-0.9850327101744188,827425.0795405752,imag_grasp,105
-0.10382461309872126,-0.4319538766559638,827429.8030066573,imag_release,106
4.24376397220546,1.4260137761289466,827434.5266246395,imag_grasp,107
-0.19556526054476067,-0.39829780112784396,827439.2629154217,imag_release,108
-1.229876511499982,-0.022323511444503456,827444.0216844038,imag_grasp,109
-0.6620220312230463,3.980558879356979,827448.738001386,imag_release,110
-3.1521921159584387,0.45119246169299476,827453.4665665682,imag_grasp,111
-0.031765945349181396,-0.8031635205766686,827458.1992231504,imag_release,112
3.5722003368704836,0.3617284759814775,827462.9186222326,imag_grasp,113
1.6748421858239457,-0.43174510593805354,827467.6511375149,imag_release,114
0.6104636884735981,0.6355472122598458,827472.369797197,imag_grasp,115
0.5167531396759437,-0.17066345086497112,827487.2820534408,imag_release,116
-1.8527313159456011,-0.08438163251147189,827502.1568695848,imag_grasp,117
-0.18729578622532997,-3.8228847270794057,827506.885076667,imag_release,118
-0.378359165394203,-0.15561771532060562,827511.6168324492,imag_grasp,119
-0.03529329754837004,1.2398297887941236,827516.3323981314,imag_release,120
1.3526222062203992,-1.3012595147936592,827521.0712053136,calib-end,121
